ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),±â¿Â QCÇÃ·¡±×,°­¼ö·®(mm),°­¼ö·® QCÇÃ·¡±×,Ç³¼Ó(m/s),Ç³¼Ó QCÇÃ·¡±×,Ç³Çâ(16¹æÀ§),Ç³Çâ QCÇÃ·¡±×,½Àµµ(%),½Àµµ QCÇÃ·¡±×,Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇöÁö±â¾Ð QCÇÃ·¡±×,ÇØ¸é±â¾Ð(hPa),ÇØ¸é±â¾Ð QCÇÃ·¡±×,ÀÏÁ¶(hr),ÀÏÁ¶ QCÇÃ·¡±×,ÀÏ»ç(MJ/m2),ÀÏ»ç QCÇÃ·¡±×,Àû¼³(cm),3½Ã°£½ÅÀû¼³(cm),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),¿îÇü(¿îÇü¾à¾î),ÃÖÀú¿î°í(100m ),½ÃÁ¤(10m),Áö¸é»óÅÂ(Áö¸é»óÅÂÄÚµå),Çö»ó¹øÈ£(±¹³»½Ä),Áö¸é¿Âµµ(¡ÆC),Áö¸é¿Âµµ QCÇÃ·¡±×,5cm ÁöÁß¿Âµµ(¡ÆC),10cm ÁöÁß¿Âµµ(¡ÆC),20cm ÁöÁß¿Âµµ(¡ÆC),30cm ÁöÁß¿Âµµ(¡ÆC)
252,¿µ±¤±º,2021-06-08 12:00,28.2,,,,1.2,,180,,52,,19.9,17.4,1011.4,,1015.6,,1,,3.25,,,,4,0,,,2430,,,51.5,,32.6,26.3,23.2,22.4
252,¿µ±¤±º,2021-06-08 13:00,27.8,,,,3.1,,270,,64,,23.8,20.3,1011.4,,1015.6,,1,,3.5,,,,3,1,,66,1117,,,47.9,,34.5,27.8,23.7,22.6
252,¿µ±¤±º,2021-06-08 14:00,28.1,,,,2.2,,340,,60,,22.7,19.5,1011.1,,1015.3,,1,,3.42,,,,2,1,,73,1796,,,47.3,,35.5,29,24.2,22.7
252,¿µ±¤±º,2021-06-08 15:00,28.6,,,,1.8,,270,,58,,22.7,19.5,1010.7,,1014.9,,1,,2.92,,,,6,0,,,2534,,,47.2,,35.4,29.7,24.7,23.1
252,¿µ±¤±º,2021-06-08 16:00,27.8,,,,1.7,,270,,61,,22.7,19.5,1010,,1014.2,,1,,2.17,,,,7,0,,,1811,,,39.9,,34.2,29.8,25.3,23.5
252,¿µ±¤±º,2021-06-08 17:00,28.1,,,,1.8,,250,,60,,22.7,19.5,1009.8,,1014,,1,,1.73,,,,8,0,,,165,,,41.1,,32.9,29.7,25.7,23.7
252,¿µ±¤±º,2021-06-08 18:00,27.1,,,,1.4,,270,,62,,22.1,19.1,1009.6,,1013.8,,1,,1.11,,,,7,0,,,1216,,,35.2,,31.1,29.2,26.1,24.1
252,¿µ±¤±º,2021-06-08 19:00,26.2,,,,.8,,290,,65,,22,19,1009.5,,1013.7,,.3,,.72,,,,7,0,,,4842,,,28.1,,29.6,28.6,26.2,24.2
252,¿µ±¤±º,2021-06-08 20:00,23.8,,,,.4,,0,,78,,22.9,19.7,1009.5,,1013.8,,0,,.1,,,,7,0,,,2786,,,21.7,,27.2,27.7,26.2,24.5
252,¿µ±¤±º,2021-06-08 21:00,22.7,,,,1,,230,,84,,23.1,19.8,1010.1,,1014.4,,,9,,9,,,3,0,,,1286,,,20.4,,25.6,26.9,26.1,24.6
252,¿µ±¤±º,2021-06-08 22:00,22.5,,,,.4,,0,,84,,22.8,19.6,1010.7,,1015,,,9,,9,,,0,0,,,1180,,,19.8,,24.7,26.2,26,24.7
252,¿µ±¤±º,2021-06-08 23:00,21.6,,,,.1,,0,,89,,22.9,19.7,1010.7,,1015,,,9,,9,,,0,0,,,742,,,18.8,,24,25.6,25.7,24.6
252,¿µ±¤±º,2021-06-09 00:00,20.8,,,,0,,0,,90,,22,19,1010.2,,1014.5,,,9,,9,,,0,0,,,706,,,18.8,,23.2,25,25.5,24.6
252,¿µ±¤±º,2021-06-09 01:00,20.1,,,,1,,140,,92,,21.6,18.7,1010.2,,1014.5,,,9,,9,,,0,0,,,649,,,18,,22.7,24.5,25.2,24.5
252,¿µ±¤±º,2021-06-09 02:00,19.8,,,,.6,,160,,93,,21.4,18.6,1009.6,,1013.9,,,9,,9,,,3,0,,,634,,,16.5,,22.1,24,25,24.3
252,¿µ±¤±º,2021-06-09 03:00,19.6,,,,.9,,360,,93,,21.2,18.4,1010,,1014.3,,,9,,9,,,0,0,,,828,,,17.6,,21.5,23.5,24.7,24.2
252,¿µ±¤±º,2021-06-09 04:00,20.2,,,,1.3,,70,,91,,21.4,18.6,1010.3,,1014.6,,,9,,9,,,0,0,,,904,,,17.3,,21.2,23.1,24.5,24.1
252,¿µ±¤±º,2021-06-09 05:00,18.7,,,,.5,,20,,93,,20,17.5,1010.5,,1014.8,,,9,,9,,,0,0,,,597,,,16.5,,20.7,22.7,24.2,24
252,¿µ±¤±º,2021-06-09 06:00,18.7,,,,.4,,0,,95,,20.4,17.8,1010.9,,1015.2,,0,,0,,,,0,0,,,502,,,17.1,,20.5,22.3,24,23.7
252,¿µ±¤±º,2021-06-09 07:00,20.8,,,,.6,,110,,94,,22.9,19.7,1011.4,,1015.7,,.9,,.43,,,,0,0,,,692,,,24.4,,21.7,22.2,23.7,23.7
252,¿µ±¤±º,2021-06-09 08:00,23.6,,,,1,,50,,74,,21.4,18.6,1011.4,,1015.7,,1,,1.19,,,,1,0,,,876,,,35.5,,23.9,22.6,23.7,23.5
252,¿µ±¤±º,2021-06-09 09:00,26.2,,,,2.3,,140,,57,,19.4,17,1011.6,,1015.9,,1,,1.88,,,,1,0,,,1309,,,42.8,,26.3,23.5,23.6,23.3
252,¿µ±¤±º,2021-06-09 10:00,27,,,,3.1,,160,,58,,20.6,18,1011.3,,1015.5,,1,,2.55,,,,4,0,,,1469,,,44.5,,28.7,24.7,23.7,23.2
252,¿µ±¤±º,2021-06-09 11:00,29.5,,,,2.4,,160,,54,,22.2,19.2,1011.3,,1015.5,,1,,3.06,,,,3,0,,,1401,,,47.5,,31.2,26.2,23.8,23.2
252,¿µ±¤±º,2021-06-09 12:00,30.3,,,,2.3,,180,,51,,22,19,1010.8,,1015,,1,,3.41,,,,3,0,,,1512,,,51.7,,34,27.7,24.2,23.3
252,¿µ±¤±º,2021-06-09 13:00,31.3,,,,2,,200,,50,,22.8,19.6,1010.3,,1014.5,,1,,3.62,,,,3,2,,67,1780,,,54.6,,36.5,29.3,24.7,23.5
252,¿µ±¤±º,2021-06-09 14:00,30.9,,,,2,,160,,50,,22.2,19.2,1009.2,,1013.4,,1,,3.41,,,,4,1,,74,1511,,,44.4,,37.7,30.7,25.2,23.7
252,¿µ±¤±º,2021-06-09 15:00,31.3,,,,2.3,,180,,51,,23.2,19.9,1008.8,,1013,,.6,,2.16,,,,6,1,,47,1870,,,42.1,,35.5,30.8,25.8,24.1
252,¿µ±¤±º,2021-06-09 16:00,30.1,,,,2.9,,270,,55,,23.4,20,1009,,1013.2,,.6,,1.99,,,,7,1,,70,604,,,44.2,,35,30.8,26.3,24.3
252,¿µ±¤±º,2021-06-09 17:00,28.7,,,,2,,270,,59,,23.1,19.8,1009.2,,1013.4,,.2,,1,,,,7,0,,,322,,,37.6,,32.5,30.2,26.7,24.7
252,¿µ±¤±º,2021-06-09 18:00,28,,,,2,,250,,61,,22.9,19.7,1009.4,,1013.6,,.7,,1.15,,,,7,0,,,1353,,,36.2,,31.8,29.8,27,25
252,¿µ±¤±º,2021-06-09 19:00,26.7,,,,.6,,270,,67,,23.4,20,1009.6,,1013.8,,0,,.26,,,,3,1,,,815,,,27.5,,29.7,29.2,27.1,25.2
252,¿µ±¤±º,2021-06-09 20:00,24.6,,,,0,,0,,75,,23.1,19.8,1009.8,,1014,,0,,.04,,,,6,0,,,1698,,,22.7,,27.8,28.4,27,25.3
252,¿µ±¤±º,2021-06-09 21:00,23.7,,,,.6,,140,,81,,23.7,20.2,1009.9,,1014.2,,,9,,9,,,4,0,,,747,,,21.2,,26.3,27.6,26.8,25.3
252,¿µ±¤±º,2021-06-09 22:00,24.1,,,,1.5,,160,,64,,19.1,16.8,1010.1,,1014.4,,,9,,9,,,3,0,,,1571,,,20.4,,25.3,26.8,26.7,25.3
252,¿µ±¤±º,2021-06-09 23:00,24,,,,1.7,,140,,55,,16.3,14.3,1010,,1014.3,,,9,,9,,,6,0,,,3011,,,20.3,,24.6,26.2,26.5,25.3
252,¿µ±¤±º,2021-06-10 00:00,23.3,,,,1.4,,140,,52,,14.8,12.8,1009.8,,1014.1,,,9,,9,,,5,0,,,2566,,,19.2,,23.7,25.6,26.2,25.2
252,¿µ±¤±º,2021-06-10 01:00,23.6,,,,1.9,,160,,50,,14.5,12.5,1009.7,,1014,,,9,,9,,,8,0,,,2174,,,19.7,,23.2,25.1,26,25.2
252,¿µ±¤±º,2021-06-10 02:00,23,,,,1.5,,140,,52,,14.6,12.6,1009.2,,1013.5,,,9,,9,,,6,0,,,1845,,,19.5,,23,24.6,25.7,25.1
252,¿µ±¤±º,2021-06-10 03:00,23.5,,,,3,,160,,48,,13.8,11.8,1008.6,,1012.9,,,9,,9,,,7,0,,,1777,,,21.1,,22.7,24.2,25.5,25
252,¿µ±¤±º,2021-06-10 04:00,23.2,,,,3,,160,,49,,13.8,11.8,1008.4,,1012.7,,,9,,9,,,8,0,,,1841,,,20.8,,22.6,23.8,25.2,24.7
252,¿µ±¤±º,2021-06-10 05:00,23.2,,,,3.4,,160,,47,,13.3,11.2,1008,,1012.3,,,9,,9,,,8,0,,,1795,,,21.2,,22.3,23.6,25,24.7
252,¿µ±¤±º,2021-06-10 06:00,23,,,,2.9,,160,,48,,13.4,11.3,1007.8,,1012.1,,0,,0,,,,9,0,,,1891,,,21.8,,22.3,23.3,24.7,24.5
252,¿µ±¤±º,2021-06-10 07:00,23.2,,,,2.4,,160,,48,,13.6,11.5,1008.1,,1012.4,,.1,,.25,,,,7,0,,,1529,,,25.3,,22.7,23.2,24.6,24.3
252,¿µ±¤±º,2021-06-10 08:00,25,,,,3.5,,160,,43,,13.6,11.5,1008.1,,1012.4,,.7,,1.03,,,,7,0,,,1168,,,35.3,,24.4,23.3,24.3,24.2
252,¿µ±¤±º,2021-06-10 09:00,25,,,,3.4,,160,,47,,14.8,12.8,1008.1,,1012.4,,.1,,1.21,,,,9,2,,70,1034,,,31.6,,25.5,23.7,24.2,24.1
252,¿µ±¤±º,2021-06-10 10:00,24.8,,,,2.2,,160,,51,,15.9,13.9,1008.1,,1012.3,,0,,.82,,,,10,0,,,1351,,,31.7,,25.5,24.1,24.2,24
252,¿µ±¤±º,2021-06-10 11:00,25.3,,,,3.3,,160,,56,,17.9,15.8,1007.5,,1011.8,,0,,1.01,,,,10,0,,,2734,,,33,,26.1,24.3,24.2,23.8
252,¿µ±¤±º,2021-06-10 12:00,25.8,,,,3.7,,180,,58,,19.2,16.9,1007.6,,1011.8,,0,,1.6,,,,9,2,,64,1752,,,33.6,,27.7,25,24.2,23.8
252,¿µ±¤±º,2021-06-10 13:00,26.5,,,,3.8,,180,,63,,21.7,18.8,1007.3,,1011.5,,0,,1.21,,,,10,0,,,2433,,,34.4,,27.7,25.3,24.3,23.8
252,¿µ±¤±º,2021-06-10 14:00,25.6,,0,,3.2,,180,,66,,21.6,18.7,1006.8,,1011,,0,,1.01,,,,10,0,,,1612,,,29.8,,27.3,25.6,24.6,23.8
252,¿µ±¤±º,2021-06-10 15:00,25.2,,,9,3.7,,160,,64,,20.4,17.8,1006.4,,1010.6,,0,,.61,,,,10,0,,,,,,28.2,,26.7,25.5,24.7,24
252,¿µ±¤±º,2021-06-10 16:00,25,,,9,3.8,,160,,65,,20.5,17.9,1005.8,,1010.1,,0,,.56,,,,10,0,,,,,,28.2,,26.2,25.3,24.7,24
252,¿µ±¤±º,2021-06-10 17:00,24,,0,,3.7,,160,,72,,21.4,18.6,1005.5,,1009.7,,0,,.33,,,,10,0,,,,,,23,,25.3,25.2,24.7,24.1
252,¿µ±¤±º,2021-06-10 18:00,22.6,,.8,,3.4,,160,,80,,21.8,18.9,1005.1,,1009.4,,0,,.17,,,,10,0,,,754,,,21.7,,24.1,24.7,24.7,24.1
252,¿µ±¤±º,2021-06-10 19:00,22.1,,.8,,3.4,,160,,85,,22.5,19.4,1004.5,,1008.8,,0,,0,,,,10,0,,,102,,,21,,23.3,24.2,24.7,24.1
252,¿µ±¤±º,2021-06-10 20:00,21.8,,1.5,,3.9,,160,,85,,22.1,19.1,1003.8,,1008.1,,0,,0,,,,10,0,,,542,,,20.7,,22.9,24,24.6,24.1
252,¿µ±¤±º,2021-06-10 21:00,21.5,,5.1,,4.4,,160,,87,,22.2,19.2,1003.9,,1008.2,,,9,,9,,,10,2,,,148,,,20.7,,22.5,23.3,24.5,24
252,¿µ±¤±º,2021-06-10 22:00,21.6,,11.5,,3.9,,180,,89,,22.9,19.7,1004.7,,1009,,,9,,9,,,10,6,,,76,,,20.7,,22.2,22.8,24.2,24
252,¿µ±¤±º,2021-06-10 23:00,21.2,,18,,4.8,,160,,92,,23.1,19.8,1004.4,,1008.7,,,9,,9,,,10,8,,,93,,,20.7,,21.8,22.3,24,23.8
252,¿µ±¤±º,2021-06-11 00:00,20,,22.6,,1.8,,230,,91,,21.2,18.4,1005.5,,1009.8,,,9,,9,,,10,10,,,43,,,19.7,,21.5,22,23.8,23.7
252,¿µ±¤±º,2021-06-11 01:00,19.5,,30.2,,1.5,,180,,93,,21,18.3,1005.4,,1009.7,,,9,,9,,,10,10,,,22,,,19.3,,21,21.6,23.7,23.7
252,¿µ±¤±º,2021-06-11 02:00,19.7,,12,,.1,,0,,94,,21.6,18.7,1004.4,,1008.7,,,9,,9,,,10,4,,,163,,,19.7,,20.8,21.5,23.5,23.6
252,¿µ±¤±º,2021-06-11 03:00,19.6,,6.9,,.8,,20,,96,,21.8,18.9,1004,,1008.3,,,9,,9,,,10,8,,,527,,,19.8,,21,21.5,23.2,23.3
252,¿µ±¤±º,2021-06-11 04:00,19.7,,,9,0,,0,,96,,22,19,1004.5,,1008.8,,,9,,9,,,10,1,,13,4345,,,19.3,,21.1,21.6,23.2,23.2
252,¿µ±¤±º,2021-06-11 05:00,19.7,,,9,.1,,0,,97,,22.2,19.2,1004.6,,1008.9,,,9,,9,,,10,3,,7,3250,,,19.7,,21,21.6,23,23.1
252,¿µ±¤±º,2021-06-11 06:00,19.8,,,9,.3,,0,,97,,22.4,19.3,1004.7,,1009,,0,,0,,,,10,3,,6,1656,,,20.1,,21,21.6,22.8,23
252,¿µ±¤±º,2021-06-11 07:00,20.4,,,9,0,,0,,96,,22.9,19.7,1004.9,,1009.2,,0,,.07,,,,10,8,,6,2011,,,21.7,,21.5,21.6,22.7,22.8
252,¿µ±¤±º,2021-06-11 08:00,20.8,,,9,.2,,0,,95,,23.2,19.9,1005.6,,1009.9,,0,,.3,,,,10,7,,6,2735,,,22.7,,22,21.7,22.7,22.7
252,¿µ±¤±º,2021-06-11 09:00,21.5,,,9,1,,20,,92,,23.5,20.1,1005.8,,1010.1,,0,,.55,,,,10,7,,3,2737,,,23.5,,22.8,22,22.7,22.7
252,¿µ±¤±º,2021-06-11 10:00,22.1,,0,,1,,360,,88,,23.4,20,1006.2,,1010.5,,0,,.57,,,,10,7,,5,3039,,,28,,23.3,22.2,22.7,22.7
252,¿µ±¤±º,2021-06-11 11:00,22,,,9,1.4,,20,,85,,22.4,19.3,1006.4,,1010.7,,0,,.84,,,,9,6,,3,3643,,,27.2,,24.2,22.7,22.7,22.7
252,¿µ±¤±º,2021-06-11 12:00,22.1,,,9,1.8,,360,,85,,22.5,19.4,1006.5,,1010.8,,0,,.76,,,,8,8,,5,3339,,,30.6,,24,22.8,22.8,22.7
252,¿µ±¤±º,2021-06-11 13:00,23.7,,0,,1.1,,320,,75,,21.8,18.9,1006.3,,1010.5,,.1,,1.77,,,,6,6,,5,2041,,,39.1,,26.2,23.3,23,22.7
252,¿µ±¤±º,2021-06-11 14:00,25,,,9,1.6,,340,,72,,22.7,19.5,1005.8,,1010.1,,.9,,3.06,,,,3,3,,60,1731,,,45.5,,29.8,24.7,23.1,22.7
252,¿µ±¤±º,2021-06-11 15:00,26.9,,,9,.7,,90,,66,,23.4,20,1005.6,,1009.8,,1,,3.14,,,,4,0,,,2161,,,46.3,,31.7,26,23.3,22.7
252,¿µ±¤±º,2021-06-11 16:00,26.8,,.1,,1.7,,270,,71,,24.9,21,1005.2,,1009.4,,1,,2.62,,,,2,0,,,2192,,,43.8,,31.3,26.7,23.7,22.8
252,¿µ±¤±º,2021-06-11 17:00,25.7,,,9,1,,340,,73,,24,20.4,1005.6,,1009.8,,1,,2.03,,,,3,0,,,2492,,,40.2,,30.3,27.1,24.2,23.1
252,¿µ±¤±º,2021-06-11 18:00,25,,,9,1.2,,20,,73,,23.1,19.8,1005.7,,1010,,1,,1.29,,,,4,0,,,3230,,,32.3,,29,27,24.6,23.3
252,¿µ±¤±º,2021-06-11 19:00,22.7,,,9,2.8,,20,,81,,22.2,19.2,1006,,1010.3,,.4,,.55,,,,0,0,,,913,,,23.3,,26.6,26.5,24.7,23.6
252,¿µ±¤±º,2021-06-11 20:00,21.2,,,9,2.4,,20,,88,,22.1,19.1,1006.5,,1010.8,,0,,.07,,,,3,0,,,2568,,,20.7,,24.8,25.7,24.8,23.7
252,¿µ±¤±º,2021-06-11 21:00,20.4,,,9,1.6,,20,,90,,21.4,18.6,1007,,1011.3,,,9,,9,,,2,0,,,1999,,,19.7,,23.7,25.1,24.8,23.9
252,¿µ±¤±º,2021-06-11 22:00,20.2,,,9,.7,,50,,90,,21.3,18.5,1007.5,,1011.8,,,9,,9,,,1,0,,,2037,,,19.2,,23.1,24.5,24.7,24
252,¿µ±¤±º,2021-06-11 23:00,20.2,,,9,.7,,50,,92,,21.7,18.8,1007.7,,1012,,,9,,9,,,7,2,,12,1194,,,20.2,,22.8,24.1,24.7,24
252,¿µ±¤±º,2021-06-12 00:00,20.1,,,9,.5,,50,,93,,21.8,18.9,1007.8,,1012.1,,,9,,9,,,8,0,,,1293,,,19.5,,22.6,23.7,24.5,24
252,¿µ±¤±º,2021-06-12 01:00,20.1,,,,.6,,20,,94,,22,19,1007.9,,1012.2,,,9,,9,,,7,0,,,998,,,19.3,,22.1,23.3,24.2,23.8
252,¿µ±¤±º,2021-06-12 02:00,20.2,,,,.8,,70,,95,,22.4,19.3,1007.7,,1012,,,9,,9,,,6,4,,6,725,,,19.5,,22.1,23.1,24.2,23.7
252,¿µ±¤±º,2021-06-12 03:00,20,,,,.4,,0,,95,,22.1,19.1,1007.3,,1011.6,,,9,,9,,,5,1,,,1079,,,18.2,,21.7,22.8,24,23.7
252,¿µ±¤±º,2021-06-12 04:00,19.6,,,,.9,,20,,94,,21.4,18.6,1007.3,,1011.6,,,9,,9,,,7,0,,,664,,,18.5,,21.3,22.6,23.8,23.6
252,¿µ±¤±º,2021-06-12 05:00,19.3,,,,.6,,50,,94,,21,18.3,1007.6,,1011.9,,,9,,9,,,7,0,,,978,,,17.8,,21.1,22.3,23.7,23.5
252,¿µ±¤±º,2021-06-12 06:00,19.3,,,,.6,,20,,95,,21.2,18.4,1007.7,,1012,,0,,.02,,,,7,0,,,752,,,19.2,,21,22.1,23.5,23.3
252,¿µ±¤±º,2021-06-12 07:00,20.1,,,,.4,,0,,95,,22.2,19.2,1008.1,,1012.4,,.1,,.35,,,,7,2,,2,678,,,21.8,,21.6,22.1,23.3,23.2
252,¿µ±¤±º,2021-06-12 08:00,20.7,,,,.7,,70,,93,,22.7,19.5,1008.8,,1013.1,,0,,.52,,,,7,7,,59,583,,,25.6,,22.5,22.2,23.2,23.2
252,¿µ±¤±º,2021-06-12 09:00,21.3,,,,2.2,,20,,89,,22.5,19.4,1008.8,,1013.1,,0,,.69,,,,8,8,,2,682,,,25,,23.5,22.5,23.2,23.1
252,¿µ±¤±º,2021-06-12 10:00,23.2,,,,1,,50,,82,,23.2,19.9,1008.3,,1012.6,,.3,,1.44,,,,8,5,,41,797,,,35.7,,25.2,23,23.2,23.1
252,¿µ±¤±º,2021-06-12 11:00,25.1,,,,.8,,340,,76,,24.1,20.5,1008.2,,1012.5,,.9,,2.32,,,,8,1,,56,1073,,,44.6,,27.7,24,23.2,23
252,¿µ±¤±º,2021-06-12 12:00,25.7,,,,2.2,,270,,78,,25.6,21.5,1007.8,,1012,,.9,,2.68,,,,8,0,,,761,,,42.7,,29.6,25.2,23.5,23
252,¿µ±¤±º,2021-06-12 13:00,26,,.1,,3.2,,250,,78,,26.1,21.8,1007.1,,1011.3,,1,,3.55,,,,7,3,,61,551,,,43.5,,32,26.6,23.7,23.1
252,¿µ±¤±º,2021-06-12 14:00,25.3,,,9,3.2,,270,,80,,25.6,21.5,1006.8,,1011,,1,,3.39,,,,6,1,,69,680,,,43.7,,32.2,27.6,24.2,23.2
252,¿µ±¤±º,2021-06-12 15:00,25.1,,,9,2.4,,250,,77,,24.4,20.7,1006.5,,1010.8,,1,,2.75,,,,8,1,,74,1019,,,45.6,,32,28,24.7,23.5
252,¿µ±¤±º,2021-06-12 16:00,23.4,,,9,2.6,,270,,80,,22.9,19.7,1006.7,,1011,,1,,2.29,,,,6,0,,,1247,,,34.1,,31,28.2,25.1,23.7
252,¿µ±¤±º,2021-06-12 17:00,23.2,,,9,2.7,,250,,79,,22.4,19.3,1006.6,,1010.9,,1,,1.9,,,,5,0,,,1483,,,36.2,,30.5,28.1,25.3,24
252,¿µ±¤±º,2021-06-12 18:00,22.7,,,9,2.7,,20,,78,,21.4,18.6,1006.1,,1010.4,,1,,1.27,,,,5,0,,,1663,,,29.1,,28.8,27.7,25.6,24.2
252,¿µ±¤±º,2021-06-12 19:00,21.8,,,9,1.1,,340,,83,,21.6,18.7,1005.8,,1010.1,,.4,,.55,,,,1,0,,,1424,,,23.1,,26.7,27.1,25.7,24.3
252,¿µ±¤±º,2021-06-12 20:00,20.3,,,9,1,,250,,92,,21.8,18.9,1006,,1010.3,,0,,.04,,,,3,0,,,784,,,20,,25,26.2,25.7,24.5
252,¿µ±¤±º,2021-06-12 21:00,20,,,9,1.4,,250,,93,,21.7,18.8,1006.3,,1010.6,,,9,,9,,,4,0,,,473,,,19.8,,24,25.6,25.6,24.6
252,¿µ±¤±º,2021-06-12 22:00,19.5,,,9,1.3,,270,,94,,21.3,18.5,1007.1,,1011.4,,,9,,9,,,7,2,,,367,,,19.8,,23.4,25,25.5,24.6
252,¿µ±¤±º,2021-06-12 23:00,18.7,,,9,2.8,,250,,94,,20.2,17.7,1007.3,,1011.6,,,9,,9,,,6,6,,,252,,,19.2,,23,24.5,25.2,24.6
252,¿µ±¤±º,2021-06-13 00:00,18.3,,,9,1.7,,250,,95,,19.9,17.4,1007.5,,1011.8,,,9,,9,,,6,2,,,402,,,19.1,,22.6,24.1,25.1,24.5
252,¿µ±¤±º,2021-06-13 01:00,18.2,,,,1,,270,,96,,20,17.5,1007.2,,1011.5,,,9,,9,,,3,3,,,211,,,19.1,,22.3,23.7,24.8,24.3
252,¿µ±¤±º,2021-06-13 02:00,17.8,,,,1.1,,250,,96,,19.5,17.1,1007.1,,1011.5,,,9,,9,,,4,0,,,62,,,18.8,,22.2,23.4,24.7,24.2
252,¿µ±¤±º,2021-06-13 03:00,17.8,,,,1.3,,250,,96,,19.5,17.1,1007.1,,1011.5,,,9,,9,,,4,0,,,104,,,18.8,,22,23.2,24.5,24.2
252,¿µ±¤±º,2021-06-13 04:00,18,,,,.8,,340,,96,,19.7,17.3,1007.3,,1011.6,,,9,,9,,,1,1,,,539,,,18.6,,21.7,23,24.2,24.1
252,¿µ±¤±º,2021-06-13 05:00,17.7,,,,.7,,20,,96,,19.4,17,1007.1,,1011.5,,,9,,9,,,8,5,,,214,,,18.3,,21.6,22.7,24.1,24
252,¿µ±¤±º,2021-06-13 06:00,17.5,,,,1.7,,20,,96,,19.1,16.8,1006.7,,1011.1,,0,,0,,,,6,6,,,420,,,18.2,,21.2,22.5,24,23.8
252,¿µ±¤±º,2021-06-13 07:00,17.2,,,,.7,,50,,95,,18.5,16.3,1006.5,,1010.9,,0,,.03,,,,2,2,,,320,,,18.5,,21.3,22.3,23.7,23.7
252,¿µ±¤±º,2021-06-13 08:00,17.3,,,,.5,,20,,95,,18.6,16.4,1006.6,,1011,,0,,.27,,,,0,0,,,386,,,21.5,,21.7,22.2,23.7,23.7
252,¿µ±¤±º,2021-06-13 09:00,17.8,,,,.5,,320,,94,,19.1,16.8,1006.7,,1011.1,,0,,.5,,,,8,8,,65,645,,,23.8,,22.2,22.3,23.6,23.6
252,¿µ±¤±º,2021-06-13 10:00,18.7,,,,.8,,230,,90,,19.4,17,1006.1,,1010.4,,0,,.83,,,,9,8,,2,1248,,,30,,23.3,22.6,23.5,23.5
252,¿µ±¤±º,2021-06-13 11:00,21.5,,,,.7,,160,,80,,20.4,17.8,1006.2,,1010.5,,.3,,2.01,,,,10,5,,3,1908,,,40.1,,25.9,23.2,23.5,23.3
252,¿µ±¤±º,2021-06-13 12:00,22,,,,2,,360,,80,,21,18.3,1005.9,,1010.2,,.1,,2.14,,,,10,9,,4,2139,,,35,,27.5,24.2,23.6,23.3
252,¿µ±¤±º,2021-06-13 13:00,23.7,,,,1.5,,360,,75,,21.8,18.9,1004.6,,1008.8,,.4,,2.97,,,,6,4,,4,1924,,,46.4,,29.7,25.2,23.7,23.3
252,¿µ±¤±º,2021-06-13 14:00,24.9,,,,1.7,,340,,72,,22.5,19.4,1003.8,,1008,,1,,3.43,,,,6,2,,66,2579,,,45.6,,32.2,26.6,24.1,23.3
252,¿µ±¤±º,2021-06-13 15:00,25,,,,2.4,,250,,77,,24.3,20.6,1003.2,,1007.4,,1,,3.14,,,,4,0,,,3055,,,45.2,,32.9,27.7,24.5,23.6
252,¿µ±¤±º,2021-06-13 16:00,22,,,,3.2,,270,,82,,21.6,18.7,1003,,1007.3,,.9,,2.03,,,,7,0,,,2848,,,32.8,,30.2,27.8,24.8,23.7
252,¿µ±¤±º,2021-06-13 17:00,22,,,,2.9,,250,,82,,21.6,18.7,1002.9,,1007.2,,.9,,1.96,,,,8,0,,,672,,,36.4,,29.2,27.6,25.2,24
252,¿µ±¤±º,2021-06-13 18:00,20.7,,,,2.6,,250,,86,,20.9,18.2,1002.9,,1007.2,,1,,1.33,,,,3,0,,,2487,,,28.6,,28.1,27.2,25.5,24.2
252,¿µ±¤±º,2021-06-13 19:00,19.5,,,,2,,250,,90,,20.4,17.8,1003.4,,1007.7,,0,,.55,,,,1,1,,20,1686,,,22.2,,26,26.6,25.6,24.3
252,¿µ±¤±º,2021-06-13 20:00,19.2,,,,1.2,,20,,91,,20.1,17.6,1003.6,,1007.9,,0,,.01,,,,8,8,,2,1761,,,20.2,,24.7,25.8,25.6,24.5
252,¿µ±¤±º,2021-06-13 21:00,18.7,,,,.8,,20,,93,,20,17.5,1003.8,,1008.1,,,9,,9,,,8,8,,,510,,,19.7,,24,25.2,25.5,24.6
252,¿µ±¤±º,2021-06-13 22:00,18.6,,,,1.2,,20,,94,,20.1,17.6,1004,,1008.3,,,9,,9,,,8,8,,,570,,,19.5,,23.4,24.7,25.3,24.6
252,¿µ±¤±º,2021-06-13 23:00,18.4,,,,.5,,90,,94,,19.9,17.4,1003.6,,1007.9,,,9,,9,,,6,6,,74,785,,,19.3,,23,24.3,25.2,24.5
252,¿µ±¤±º,2021-06-14 00:00,18.4,,,,.2,,0,,94,,19.9,17.4,1003.5,,1007.8,,,9,,9,,,8,8,,,568,,,19.3,,22.7,24,25,24.5
