ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),±â¿Â QCÇÃ·¡±×,°­¼ö·®(mm),°­¼ö·® QCÇÃ·¡±×,Ç³¼Ó(m/s),Ç³¼Ó QCÇÃ·¡±×,Ç³Çâ(16¹æÀ§),Ç³Çâ QCÇÃ·¡±×,½Àµµ(%),½Àµµ QCÇÃ·¡±×,Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇöÁö±â¾Ð QCÇÃ·¡±×,ÇØ¸é±â¾Ð(hPa),ÇØ¸é±â¾Ð QCÇÃ·¡±×,ÀÏÁ¶(hr),ÀÏÁ¶ QCÇÃ·¡±×,ÀÏ»ç(MJ/m2),ÀÏ»ç QCÇÃ·¡±×,Àû¼³(cm),3½Ã°£½ÅÀû¼³(cm),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),¿îÇü(¿îÇü¾à¾î),ÃÖÀú¿î°í(100m ),½ÃÁ¤(10m),Áö¸é»óÅÂ(Áö¸é»óÅÂÄÚµå),Çö»ó¹øÈ£(±¹³»½Ä),Áö¸é¿Âµµ(¡ÆC),Áö¸é¿Âµµ QCÇÃ·¡±×,5cm ÁöÁß¿Âµµ(¡ÆC),10cm ÁöÁß¿Âµµ(¡ÆC),20cm ÁöÁß¿Âµµ(¡ÆC),30cm ÁöÁß¿Âµµ(¡ÆC)
252,¿µ±¤±º,2022-06-02 04:00,16.3,,,,.1,,0,,86,,15.9,13.9,1003.1,,1007.5,,,9,,9,,,8,8,,5,1327,,,17.2,,20.7,21.6,23.6,23.3
252,¿µ±¤±º,2022-06-02 05:00,17.1,,,,1.1,,180,,83,,16.1,14.1,1003.6,,1008,,,9,,9,,,8,8,,5,1155,,,17,,20.7,21.5,23.3,23.2
252,¿µ±¤±º,2022-06-02 06:00,16.1,,,,.4,,0,,86,,15.7,13.7,1003.8,,1008.2,,0,,.01,,,,2,1,,5,2100,,,16.9,,20.2,21.2,23.2,23.1
252,¿µ±¤±º,2022-06-02 07:00,17.4,,,,.7,,160,,79,,15.7,13.7,1003.9,,1008.2,,.6,,.42,,,,7,1,,44,1650,,,20.5,,20.6,21.2,23.1,23
252,¿µ±¤±º,2022-06-02 08:00,19.2,,,,1.6,,140,,75,,16.6,14.6,1004,,1008.3,,.6,,.9,,,,3,3,,5,1822,,,30.4,,21.8,21.6,23,22.8
252,¿µ±¤±º,2022-06-02 09:00,20.4,,,,.9,,140,,71,,16.9,14.9,1004.5,,1008.8,,.5,,1.3,,,,8,4,,6,1852,,,38,,23.5,22.3,22.8,22.7
252,¿µ±¤±º,2022-06-02 10:00,21.9,,,,1.7,,270,,65,,17,15,1004.4,,1008.7,,.6,,1.71,,,,7,4,,7,1756,,,40,,25,23.2,22.8,22.7
252,¿µ±¤±º,2022-06-02 11:00,23.1,,,,1.7,,270,,64,,18.1,15.9,1004.4,,1008.7,,.8,,2.81,,,,5,3,,7,1658,,,54.4,,27.2,24.6,23,22.7
252,¿µ±¤±º,2022-06-02 12:00,24.7,,,,2,,270,,60,,18.6,16.4,1004.1,,1008.3,,.8,,3.06,,,,4,2,,8,1826,,,64.8,,29.5,26.2,23.2,22.7
252,¿µ±¤±º,2022-06-02 13:00,25.4,,,,1.9,,270,,55,,17.7,15.6,1003.8,,1008,,.9,,3.43,,,,1,1,,67,1564,,,62.1,,31.8,27.8,23.5,22.7
252,¿µ±¤±º,2022-06-02 14:00,26.1,,,,2.7,,270,,58,,19.5,17.1,1003.5,,1007.7,,1,,3.43,,,,2,1,,71,1557,,,60.6,,33.2,29.1,23.8,23
252,¿µ±¤±º,2022-06-02 15:00,25.7,,,,2.5,,270,,60,,19.7,17.3,1003.3,,1007.5,,1,,3.16,,,,1,0,,,1948,,,57.4,,33.5,29.6,24.3,23.2
252,¿µ±¤±º,2022-06-02 16:00,25.9,,,,2.6,,270,,61,,20.2,17.7,1003.4,,1007.6,,1,,2.66,,,,1,0,,,1998,,,48.5,,32.7,29.6,24.8,23.5
252,¿µ±¤±º,2022-06-02 17:00,24.2,,,,2.6,,270,,68,,20.5,17.9,1003.2,,1007.4,,1,,2.01,,,,0,0,,,2152,,,39,,31.2,29.1,25.2,23.7
252,¿µ±¤±º,2022-06-02 18:00,23.3,,,,1.6,,290,,73,,20.8,18.1,1003,,1007.2,,1,,1.29,,,,0,0,,,1889,,,28.2,,29.7,28.5,25.5,24.1
252,¿µ±¤±º,2022-06-02 19:00,22,,,,1.9,,290,,76,,20,17.5,1003.7,,1008,,.6,,.52,,,,0,0,,,2902,,,23.5,,27.9,27.6,25.7,24.2
252,¿µ±¤±º,2022-06-02 20:00,21.1,,,,1.3,,270,,84,,20.9,18.2,1004.3,,1008.6,,0,,.05,,,,3,3,,4,2205,,,21.9,,26.3,26.7,25.7,24.3
252,¿µ±¤±º,2022-06-02 21:00,21.1,,,,.9,,290,,81,,20.2,17.7,1004.8,,1009.1,,,9,,9,,,8,6,,5,2483,,,21.7,,25.6,26,25.7,24.5
252,¿µ±¤±º,2022-06-02 22:00,20.8,,,,1.5,,270,,86,,21,18.3,1005.1,,1009.4,,,9,,9,,,8,8,,5,1838,,,22.2,,25.2,25.6,25.6,24.5
252,¿µ±¤±º,2022-06-02 23:00,20.7,,,,.9,,270,,86,,20.9,18.2,1005.2,,1009.5,,,9,,9,,,8,8,,5,2077,,,22.1,,24.7,25.2,25.3,24.5
252,¿µ±¤±º,2022-06-03 00:00,20.5,,,,.9,,250,,87,,20.9,18.2,1005.3,,1009.6,,,9,,9,,,8,8,,5,1886,,,21.7,,24.4,24.7,25.2,24.5
252,¿µ±¤±º,2022-06-03 01:00,20.2,,,,.9,,230,,87,,20.5,17.9,1005.1,,1009.4,,,9,,9,,,7,7,,5,2061,,,21.2,,24.1,24.5,25.1,24.3
252,¿µ±¤±º,2022-06-03 02:00,20.2,,,,.4,,0,,85,,20,17.5,1005,,1009.3,,,9,,9,,,8,8,,4,2144,,,21.5,,23.8,24.2,25,24.3
252,¿µ±¤±º,2022-06-03 03:00,20.2,,,,.6,,230,,84,,19.9,17.4,1004.8,,1009.1,,,9,,9,,,8,8,,3,2099,,,21.3,,23.7,24,24.8,24.2
252,¿µ±¤±º,2022-06-03 04:00,20,,,,.2,,0,,86,,20,17.5,1004.5,,1008.8,,,9,,9,,,8,8,,3,2026,,,21.3,,23.5,23.7,24.7,24.2
252,¿µ±¤±º,2022-06-03 05:00,19.7,,,,.4,,0,,88,,20.1,17.6,1005,,1009.3,,,9,,9,,,8,6,,3,1419,,,21.2,,23.2,23.6,24.6,24.1
252,¿µ±¤±º,2022-06-03 06:00,19.8,,,,.5,,360,,86,,19.7,17.3,1005.4,,1009.7,,0,,0,,,,8,8,,4,1217,,,21.5,,23.2,23.5,24.3,24
252,¿µ±¤±º,2022-06-03 07:00,20.1,,,,.4,,0,,84,,19.7,17.3,1005.4,,1009.7,,0,,.09,,,,8,8,,3,1666,,,23.8,,23.2,23.3,24.2,23.8
252,¿µ±¤±º,2022-06-03 08:00,20.3,,,,.4,,0,,83,,19.7,17.3,1006,,1010.3,,0,,.19,,,,8,8,,3,1677,,,25.4,,23.5,23.3,24.2,23.8
252,¿µ±¤±º,2022-06-03 09:00,21.2,,,,1,,320,,78,,19.6,17.2,1006.2,,1010.5,,0,,.7,,,,7,7,,4,1523,,,33.7,,24.2,23.7,24.2,23.7
252,¿µ±¤±º,2022-06-03 10:00,23.8,,,,1.5,,360,,68,,20,17.5,1006.1,,1010.3,,.7,,2.07,,,,5,4,,5,1279,,,55.2,,26.7,24.9,24.2,23.7
252,¿µ±¤±º,2022-06-03 11:00,25.2,,,,2.6,,250,,68,,21.7,18.8,1005.9,,1010.1,,1,,3.08,,,,2,0,,,1001,,,58,,29.3,26.6,24.2,23.7
252,¿µ±¤±º,2022-06-03 12:00,25.7,,,,2.9,,250,,65,,21.4,18.6,1005.7,,1009.9,,1,,3.43,,,,2,1,,68,905,,,59.6,,31.6,28.2,24.3,23.7
252,¿µ±¤±º,2022-06-03 13:00,25.8,,,,3.8,,250,,67,,22.1,19.1,1005.6,,1009.8,,1,,3.55,,,,2,2,,66,1146,,,59.1,,33.1,29.5,24.7,23.7
252,¿µ±¤±º,2022-06-03 14:00,25.9,,,,3.3,,250,,68,,22.7,19.5,1004.9,,1009.1,,1,,3.44,,,,1,1,,73,1087,,,57.8,,33.7,30.2,25.1,24
252,¿µ±¤±º,2022-06-03 15:00,25.3,,,,3.8,,270,,68,,21.8,18.9,1004.6,,1008.8,,1,,3.13,,,,4,0,,,858,,,52.9,,33.7,30.5,25.6,24.2
252,¿µ±¤±º,2022-06-03 16:00,24.9,,,,3.8,,250,,68,,21.3,18.5,1004.4,,1008.6,,1,,2.67,,,,1,0,,,1085,,,46.8,,33,30.2,26,24.5
252,¿µ±¤±º,2022-06-03 17:00,23.4,,,,3.3,,270,,73,,20.9,18.2,1004.9,,1009.1,,1,,2.01,,,,1,0,,,1525,,,36.8,,31.6,29.7,26.2,24.7
252,¿µ±¤±º,2022-06-03 18:00,22,,,,2.4,,270,,78,,20.5,17.9,1005.2,,1009.5,,.5,,.83,,,,6,0,,,1900,,,28.3,,29.6,28.8,26.5,25
252,¿µ±¤±º,2022-06-03 19:00,21.2,,,,1.4,,270,,82,,20.5,17.9,1005.5,,1009.8,,.1,,.6,,,,8,0,,,1588,,,25.1,,28.5,28.1,26.6,25.2
252,¿µ±¤±º,2022-06-03 20:00,20.7,,,,.6,,230,,84,,20.4,17.8,1006,,1010.3,,0,,.05,,,,3,0,,,1035,,,21.1,,27,27.2,26.6,25.2
252,¿µ±¤±º,2022-06-03 21:00,20.2,,,,.4,,0,,87,,20.5,17.9,1006.3,,1010.6,,,9,,9,,,1,0,,,1167,,,19.6,,25.8,26.5,26.5,25.2
252,¿µ±¤±º,2022-06-03 22:00,19.8,,,,.2,,0,,88,,20.2,17.7,1006.7,,1011,,,9,,9,,,0,0,,,1233,,,19,,25,25.7,26.3,25.2
252,¿µ±¤±º,2022-06-03 23:00,19.3,,,,.6,,250,,91,,20.2,17.7,1006.9,,1011.2,,,9,,9,,,0,0,,,700,,,18.2,,24.2,25.2,26.2,25.2
252,¿µ±¤±º,2022-06-04 00:00,18.8,,,,.9,,250,,91,,19.6,17.2,1007.1,,1011.4,,,9,,9,,,0,0,,,481,,,17.7,,23.7,24.7,26,25.2
252,¿µ±¤±º,2022-06-04 01:00,18.9,,,,.7,,230,,92,,20,17.5,1007.1,,1011.4,,,9,,9,,,0,0,,,451,,,16.7,,23.1,24.2,25.7,25.1
252,¿µ±¤±º,2022-06-04 02:00,18.4,,,,.1,,0,,92,,19.4,17,1007.5,,1011.8,,,9,,9,,,5,0,,,343,,,16.1,,22.6,23.7,25.5,25
252,¿µ±¤±º,2022-06-04 03:00,17.6,,,,.1,,0,,93,,18.6,16.4,1007.6,,1012,,,9,,9,,,1,0,,,200,,,15.6,,22.1,23.2,25.2,24.8
252,¿µ±¤±º,2022-06-04 04:00,17.1,,,,.1,,0,,93,,18.1,15.9,1007.7,,1012.1,,,9,,9,,,6,0,,,289,,,15.3,,21.7,22.8,25,24.7
252,¿µ±¤±º,2022-06-04 05:00,17.1,,,,.8,,70,,92,,17.8,15.7,1007.2,,1011.6,,,9,,9,,,5,0,,,384,,,15.4,,21.3,22.6,24.7,24.6
252,¿µ±¤±º,2022-06-04 06:00,16.4,,,,.4,,0,,93,,17.3,15.2,1007.1,,1011.5,,0,,.01,,,,6,0,,,484,,,16.3,,21.1,22.2,24.6,24.3
252,¿µ±¤±º,2022-06-04 07:00,18.7,,,,.9,,140,,83,,17.8,15.7,1007.1,,1011.4,,.7,,.42,,,,6,0,,,1378,,,21.3,,21.7,22.2,24.3,24.2
252,¿µ±¤±º,2022-06-04 08:00,21.7,,,,2.1,,160,,62,,16,14,1007.1,,1011.4,,1,,1.16,,,,5,0,,,1739,,,27.2,,22.9,22.6,24.2,24.1
252,¿µ±¤±º,2022-06-04 09:00,23.7,,,,2.4,,160,,52,,15.2,13.2,1007.1,,1011.3,,1,,1.87,,,,2,0,,,2556,,,44.7,,24.7,23.5,24.2,24
252,¿µ±¤±º,2022-06-04 10:00,25.8,,,,3.2,,160,,45,,14.9,12.9,1006.8,,1011,,1,,2.86,,,,4,0,,,1798,,,56.9,,27.2,24.8,24.1,23.8
252,¿µ±¤±º,2022-06-04 11:00,26.9,,,,3.1,,180,,39,,13.7,11.7,1006.6,,1010.8,,.9,,2.53,,,,7,0,,,1967,,,55,,28.5,25.9,24.2,23.8
252,¿µ±¤±º,2022-06-04 12:00,28.3,,,,3.4,,160,,36,,13.7,11.7,1005.8,,1010,,.7,,2.88,,,,8,2,,66,1909,,,59.9,,30,27.1,24.3,23.8
252,¿µ±¤±º,2022-06-04 13:00,29.2,,,,3.7,,160,,31,,12.5,10.3,1005.1,,1009.3,,.7,,3.04,,,,7,3,,62,2082,,,46.3,,31.7,28.2,24.7,24
252,¿µ±¤±º,2022-06-04 14:00,29.5,,,,4.4,,160,,28,,11.5,9,1004.6,,1008.8,,.5,,2.35,,,,8,1,,73,2135,,,52.1,,31.3,28.6,25,24.1
252,¿µ±¤±º,2022-06-04 15:00,29.6,,,,4.1,,160,,27,,11.2,8.6,1004,,1008.2,,.7,,2.25,,,,9,2,,64,2195,,,45.2,,31.4,28.7,25.2,24.2
252,¿µ±¤±º,2022-06-04 16:00,29.7,,,,5.2,,160,,24,,9.9,6.9,1003.7,,1007.9,,.9,,2.14,,,,8,0,,,2391,,,48.3,,31,28.7,25.6,24.5
252,¿µ±¤±º,2022-06-04 17:00,29.1,,,,4.1,,160,,26,,10.4,7.6,1002.6,,1006.8,,.5,,1.5,,,,9,1,,72,2549,,,39.1,,30.1,28.3,25.7,24.7
252,¿µ±¤±º,2022-06-04 18:00,27.7,,,,3.3,,180,,31,,11.5,9,1002.9,,1007.1,,.2,,.87,,,,9,5,,67,2404,,,31.5,,29.1,28,26,24.7
252,¿µ±¤±º,2022-06-04 19:00,26.6,,,,2.6,,160,,29,,10,7,1003,,1007.2,,0,,.42,,,,7,2,,65,4716,,,26.2,,28,27.3,26.1,25
252,¿µ±¤±º,2022-06-04 20:00,25.3,,,,3.1,,160,,33,,10.6,7.8,1003.3,,1007.5,,0,,.02,,,,10,0,,,5009,,,23.2,,26.7,26.7,26.1,25
252,¿µ±¤±º,2022-06-04 21:00,24.5,,,,3.3,,160,,36,,11,8.4,1003.3,,1007.5,,,9,,9,,,10,1,,71,4953,,,22.8,,25.7,26,26,25.1
252,¿µ±¤±º,2022-06-04 22:00,24,,,,2.9,,160,,39,,11.6,9.1,1003.1,,1007.3,,,9,,9,,,10,2,,58,3582,,,22.5,,25.2,25.6,25.8,25.1
252,¿µ±¤±º,2022-06-04 23:00,23.4,,,,3.3,,160,,44,,12.6,10.4,1003.1,,1007.3,,,9,,9,,,10,1,,62,3158,,,22.3,,24.8,25.2,25.7,25
252,¿µ±¤±º,2022-06-05 00:00,22.3,,0,,3.5,,160,,51,,13.7,11.6,1001.5,,1005.8,,,9,,9,,,10,0,,,4174,,,19.7,,24.2,24.7,25.6,25
252,¿µ±¤±º,2022-06-05 01:00,22.1,,0,,2.1,,140,,51,,13.5,11.4,1001.9,,1006.2,,,9,,9,,,10,3,,42,3622,,,20.6,,23.8,24.3,25.5,24.8
252,¿µ±¤±º,2022-06-05 02:00,21.6,,0,,2.5,,160,,55,,14.1,12.1,1000.9,,1005.2,,,9,,9,,,10,1,,43,3790,,,20.6,,23.5,24.1,25.2,24.7
252,¿µ±¤±º,2022-06-05 03:00,20.7,,.1,,.7,,110,,64,,15.6,13.6,1002,,1006.3,,,9,,9,,,10,2,,18,1124,,,19.5,,23.2,23.7,25.1,24.7
252,¿µ±¤±º,2022-06-05 04:00,18.2,,2.1,,1.8,,140,,81,,16.8,14.8,1000.9,,1005.2,,,9,,9,,,10,0,,,239,,,19.1,,22.5,23.5,25,24.6
252,¿µ±¤±º,2022-06-05 05:00,16.7,,6,,1.9,,70,,84,,15.9,13.9,999.7,,1004,,,9,,9,,,10,6,,,133,,,18,,21.1,22.7,24.7,24.5
252,¿µ±¤±º,2022-06-05 06:00,17.7,,1.9,,.9,,70,,88,,17.7,15.6,999.3,,1003.6,,0,,0,,,,10,1,,17,896,,,19,,21.2,22.3,24.5,24.3
252,¿µ±¤±º,2022-06-05 07:00,18.3,,.6,,1.1,,50,,86,,18.1,15.9,999.3,,1003.6,,0,,0,,,,10,3,,,723,,,20,,21.3,22.2,24.2,24.2
252,¿µ±¤±º,2022-06-05 08:00,18.3,,1.4,,.3,,0,,87,,18.2,16,998.7,,1003,,0,,.05,,,,10,0,,,749,,,20.5,,21.5,22.2,24.2,24.1
252,¿µ±¤±º,2022-06-05 09:00,18.4,,2.5,,3.2,,140,,82,,17.3,15.2,998,,1002.3,,0,,.13,,,,10,0,,,320,,,19.8,,21.2,22,24,24
252,¿µ±¤±º,2022-06-05 10:00,18.6,,.9,,4,,140,,83,,17.7,15.6,997.6,,1001.9,,0,,.58,,,,9,0,,,1026,,,22.2,,21.5,22,23.7,23.8
252,¿µ±¤±º,2022-06-05 11:00,19.5,,.1,,3.1,,140,,80,,18.1,15.9,997.3,,1001.6,,0,,.83,,,,10,1,,43,1998,,,24.2,,21.7,22.1,23.7,23.7
252,¿µ±¤±º,2022-06-05 12:00,18.2,,1.1,,2.5,,110,,85,,17.7,15.6,997.3,,1001.6,,0,,.62,,,,10,3,,,307,,,22.4,,21.8,22.1,23.6,23.6
252,¿µ±¤±º,2022-06-05 13:00,18.8,,.4,,1.1,,90,,86,,18.6,16.4,996.8,,1001.1,,0,,.69,,,,10,0,,,982,,,23.6,,22.2,22.2,23.6,23.5
252,¿µ±¤±º,2022-06-05 14:00,18.5,,.1,,1.2,,50,,84,,17.8,15.7,996.2,,1000.5,,0,,.32,,,,10,0,,,1108,,,22,,22.2,22.2,23.5,23.5
252,¿µ±¤±º,2022-06-05 15:00,17.7,,3.7,,.7,,140,,89,,17.9,15.8,995.9,,1000.2,,0,,.2,,,,10,3,,,150,,,20.1,,21.7,22.2,23.5,23.3
252,¿µ±¤±º,2022-06-05 16:00,17.7,,4.8,,.8,,90,,91,,18.4,16.2,995.6,,999.9,,0,,.23,,,,10,4,,,178,,,20.7,,21.3,21.8,23.3,23.3
252,¿µ±¤±º,2022-06-05 17:00,17.6,,1.4,,.7,,70,,91,,18.3,16.1,995.3,,999.6,,0,,.23,,,,10,3,,,474,,,20.2,,21.5,21.8,23.2,23.2
252,¿µ±¤±º,2022-06-05 18:00,17.3,,2.1,,1.2,,110,,92,,18.1,15.9,994.2,,998.5,,0,,.04,,,,10,4,,,330,,,19.6,,21.2,21.7,23.2,23.2
252,¿µ±¤±º,2022-06-05 19:00,18.2,,1.1,,1.6,,110,,84,,17.5,15.4,992.9,,997.2,,0,,.01,,,,10,0,,,829,,,19.2,,20.8,21.5,23.1,23.2
252,¿µ±¤±º,2022-06-05 20:00,17.6,,.5,,1.7,,20,,90,,18.1,15.9,994.1,,998.4,,0,,0,,,,10,0,,,938,,,19.2,,20.7,21.2,23.1,23.1
252,¿µ±¤±º,2022-06-05 21:00,17.5,,.2,,.5,,20,,92,,18.3,16.1,994.8,,999.1,,,9,,9,,,7,7,,7,1004,,,19.1,,20.6,21.2,23,23
252,¿µ±¤±º,2022-06-05 22:00,17.1,,,9,.8,,360,,93,,18.1,15.9,995.5,,999.8,,,9,,9,,,4,3,,16,969,,,18.3,,20.3,21,22.7,22.8
252,¿µ±¤±º,2022-06-05 23:00,17,,,9,.8,,110,,94,,18.2,16,995.2,,999.5,,,9,,9,,,4,1,,72,947,,,17.3,,20.2,20.8,22.7,22.7
252,¿µ±¤±º,2022-06-06 00:00,17.1,,,9,.3,,0,,94,,18.3,16.1,995.6,,999.9,,,9,,9,,,1,1,,,859,,,18.5,,20.1,20.7,22.6,22.7
252,¿µ±¤±º,2022-06-06 01:00,17,,,,.4,,0,,94,,18.2,16,995.1,,999.4,,,9,,9,,,3,3,,26,801,,,18.3,,20.1,20.6,22.5,22.7
252,¿µ±¤±º,2022-06-06 02:00,17,,,,1.2,,90,,95,,18.3,16.1,994.9,,999.2,,,9,,9,,,7,1,,20,672,,,18.3,,20.1,20.6,22.3,22.6
252,¿µ±¤±º,2022-06-06 03:00,17.1,,,,0,,0,,94,,18.3,16.1,994.8,,999.1,,,9,,9,,,8,5,,4,831,,,18.5,,20.1,20.5,22.2,22.5
252,¿µ±¤±º,2022-06-06 04:00,17,,,,.5,,20,,95,,18.3,16.1,994.7,,999,,,9,,9,,,8,8,,8,709,,,18.6,,20,20.5,22.2,22.3
252,¿µ±¤±º,2022-06-06 05:00,16.7,,,,.5,,20,,94,,17.8,15.7,994.9,,999.2,,,9,,9,,,8,8,,4,561,,,17.5,,19.7,20.2,22.1,22.2
252,¿µ±¤±º,2022-06-06 06:00,16.3,,,,.2,,0,,94,,17.4,15.3,994.8,,999.1,,0,,0,,,,7,6,,13,621,,,17.2,,19.7,20.2,22.1,22.2
252,¿µ±¤±º,2022-06-06 07:00,17.3,,,,.1,,0,,95,,18.6,16.4,995.6,,999.9,,.2,,.2,,,,9,5,,4,587,,,20.1,,20,20.2,22,22.2
252,¿µ±¤±º,2022-06-06 08:00,19.6,,,,1.6,,340,,83,,18.9,16.6,995.7,,1000,,.3,,.67,,,,3,1,,22,546,,,25.1,,20.6,20.5,21.8,22.1
252,¿µ±¤±º,2022-06-06 09:00,20.6,,,,2.1,,360,,76,,18.4,16.2,996,,1000.3,,.9,,1.86,,,,4,2,,42,775,,,34.2,,22,21,21.8,22
252,¿µ±¤±º,2022-06-06 10:00,19.6,,,,2.2,,340,,78,,17.8,15.7,996.1,,1000.4,,.3,,1.07,,,,10,0,,,1127,,,25.6,,22.5,21.5,21.8,22
252,¿µ±¤±º,2022-06-06 11:00,19.7,,,9,2.6,,340,,77,,17.6,15.5,996.3,,1000.6,,0,,.79,,,,10,1,,6,1023,,,28.9,,22.3,21.7,22,22
252,¿µ±¤±º,2022-06-06 12:00,20.9,,,9,2.3,,340,,74,,18.2,16,996.3,,1000.6,,.2,,2.02,,,,6,3,,7,1337,,,37.4,,24.2,22.5,22.1,22
252,¿µ±¤±º,2022-06-06 13:00,22.2,,,9,2.5,,340,,70,,18.6,16.4,996.2,,1000.4,,.5,,2.92,,,,6,2,,6,1002,,,48.6,,26,23.6,22.2,22
252,¿µ±¤±º,2022-06-06 14:00,22.3,,,9,3.1,,320,,67,,17.9,15.8,996.6,,1000.8,,.8,,3.11,,,,4,1,,7,1401,,,47.3,,27.7,24.7,22.5,22.1
252,¿µ±¤±º,2022-06-06 15:00,22,,,,3.7,,340,,69,,18.2,16,996.6,,1000.8,,.7,,2.47,,,,5,1,,8,1290,,,48.8,,27.6,25.2,22.7,22.2
252,¿µ±¤±º,2022-06-06 16:00,22.4,,,,2.6,,360,,69,,18.6,16.4,996.2,,1000.4,,1,,2.77,,,,3,0,,,431,,,43.5,,28.2,25.7,23.1,22.3
252,¿µ±¤±º,2022-06-06 17:00,23.3,,,,1.5,,360,,66,,18.8,16.5,996.3,,1000.5,,1,,2.04,,,,0,0,,,1386,,,37,,27.8,25.8,23.3,22.6
252,¿µ±¤±º,2022-06-06 18:00,22.5,,,,2.2,,340,,68,,18.4,16.2,996.7,,1000.9,,1,,1.34,,,,1,0,,,638,,,26.1,,26.8,25.7,23.7,22.7
252,¿µ±¤±º,2022-06-06 19:00,20.3,,,,1,,340,,79,,18.8,16.5,997.3,,1001.6,,.8,,.59,,,,1,0,,,2720,,,22.3,,25.3,25.1,23.8,23
252,¿µ±¤±º,2022-06-06 20:00,18.7,,,,.7,,340,,86,,18.5,16.3,998.3,,1002.6,,0,,.04,,,,7,0,,,1626,,,19.7,,24,24.2,24,23.1
252,¿µ±¤±º,2022-06-06 21:00,19,,,,1.2,,320,,84,,18.4,16.2,999.6,,1003.9,,,9,,9,,,9,6,,4,1921,,,20.7,,23.2,23.7,24,23.2
252,¿µ±¤±º,2022-06-06 22:00,18.8,,,,1.1,,340,,84,,18.2,16,1000,,1004.3,,,9,,9,,,7,7,,4,2851,,,20.7,,22.8,23.3,23.8,23.2
252,¿µ±¤±º,2022-06-06 23:00,18.2,,,,.3,,0,,87,,18.1,15.9,1000.1,,1004.4,,,9,,9,,,2,2,,5,2397,,,18.8,,22.5,23,23.7,23.2
252,¿µ±¤±º,2022-06-07 00:00,17.7,,,,.1,,0,,90,,18.2,16,1000.4,,1004.7,,,9,,9,,,5,0,,,1557,,,19,,21.7,22.5,23.6,23.2
252,¿µ±¤±º,2022-06-07 01:00,17.7,,,,.8,,70,,90,,18.2,16,1000.2,,1004.5,,,9,,9,,,8,1,,9,1677,,,19,,21.5,22.2,23.5,23.1
252,¿µ±¤±º,2022-06-07 02:00,17.3,,,,0,,0,,93,,18.3,16.1,1000.2,,1004.5,,,9,,9,,,8,1,,,993,,,18.2,,21.2,21.8,23.2,23
252,¿µ±¤±º,2022-06-07 03:00,17.8,,,,.6,,160,,91,,18.5,16.3,999.8,,1004.1,,,9,,9,,,7,3,,5,1168,,,19.1,,21.1,21.7,23.2,22.8
252,¿µ±¤±º,2022-06-07 04:00,18.1,,,,1.1,,160,,90,,18.6,16.4,1000.3,,1004.6,,,9,,9,,,7,4,,6,1176,,,19.1,,21,21.5,23,22.7
252,¿µ±¤±º,2022-06-07 05:00,18.3,,,,1,,180,,87,,18.2,16,1000.6,,1004.9,,,9,,9,,,6,6,,9,1412,,,19.1,,21,21.3,22.8,22.7
252,¿µ±¤±º,2022-06-07 06:00,18.5,,,,1.6,,180,,84,,17.8,15.7,1001.3,,1005.6,,0,,0,,,,7,1,,9,1822,,,18.8,,20.7,21.2,22.7,22.7
252,¿µ±¤±º,2022-06-07 07:00,18.8,,,,1.6,,180,,78,,16.8,14.8,1001.6,,1005.9,,0,,.23,,,,6,2,,43,3371,,,20.6,,20.8,21.2,22.6,22.6
252,¿µ±¤±º,2022-06-07 08:00,20,,,,2,,200,,72,,16.7,14.7,1002,,1006.3,,.7,,1.09,,,,7,0,,,2871,,,27.9,,21.8,21.3,22.6,22.5
252,¿µ±¤±º,2022-06-07 09:00,21,,,,2.2,,200,,67,,16.6,14.6,1002.1,,1006.4,,1,,1.71,,,,7,1,,7,2427,,,32.3,,23.2,21.8,22.5,22.3
252,¿µ±¤±º,2022-06-07 10:00,22.1,,,,3.1,,200,,62,,16.4,14.4,1002.4,,1006.7,,.5,,1.87,,,,8,2,,43,2692,,,33.1,,24.2,22.6,22.5,22.3
252,¿µ±¤±º,2022-06-07 11:00,23,,,,3.1,,200,,59,,16.5,14.5,1002.3,,1006.5,,.4,,2.08,,,,8,,,,1821,,,45.9,,25,23.2,22.6,22.3
252,¿µ±¤±º,2022-06-07 12:00,23.1,,,,3.7,,180,,57,,16.1,14.1,1002.3,,1006.5,,.2,,2,,,,8,3,,27,2526,,,44.6,,25.7,23.8,22.7,22.3
252,¿µ±¤±º,2022-06-07 13:00,23.2,,,,3.8,,200,,56,,15.9,13.9,1002.2,,1006.4,,.1,,2.12,,,,9,4,,55,2708,,,42.9,,26.2,24.2,22.8,22.3
252,¿µ±¤±º,2022-06-07 14:00,22.4,,,,3,,230,,62,,16.7,14.7,1002.2,,1006.5,,.1,,1.34,,,,10,0,,,3199,,,30.4,,25.8,24.3,23.1,22.5
252,¿µ±¤±º,2022-06-07 15:00,21.8,,,,2.2,,230,,63,,16.4,14.4,1002.4,,1006.7,,0,,.83,,,,10,8,,9,2069,,,26.2,,25.2,24.2,23.2,22.7
